"title","organism","cell_line","pert_id","pert_iname","pert_dose","pert_dose_unit","pert_idose","pert_time","pert_time_unit","pert_itime","pert_type","category","project_id","replicate_id","project_plate_id_384well","strain_id","molecule","single_or_paired_end","instrument_model","processed_data_file_count","processed_data_file_zscore","raw_file1_combined","raw_file2_combined"
"MOCP_0066:mrl494:50.00000uM:90min:bamA-hypo:MOCP_0066_1:r3","UCBPP-PA14","bamA-hypo","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","bamA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","bamA_MRL-494_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","bamA_MRL-494_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:50.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:50.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:mrl494:50.00000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","mrl494","MRL-494",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_MRL-494_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_MRL-494_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:gyrA-hypo:MOCP_0066_1:r1","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:gyrA-hypo:MOCP_0066_1:r2","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:gyrA-hypo:MOCP_0066_1:r3","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:lpxC-hypo:MOCP_0066_1:r1","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:lpxC-hypo:MOCP_0066_1:r2","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:lpxC-hypo:MOCP_0066_1:r3","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:0.39100uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","pf3299","PF-04753299",0.391,"uM","0.39100uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:gyrA-hypo:MOCP_0066_1:r1","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:gyrA-hypo:MOCP_0066_1:r2","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:gyrA-hypo:MOCP_0066_1:r3","UCBPP-PA14","gyrA-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","gyrA-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","gyrA-hypo_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","gyrA-hypo_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:lpxC-hypo:MOCP_0066_1:r1","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:lpxC-hypo:MOCP_0066_1:r2","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:lpxC-hypo:MOCP_0066_1:r3","UCBPP-PA14","lpxC-hypo","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","lpxC-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lpxC-hypo_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lpxC-hypo_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pf3299:1.56250uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","pf3299","PF-04753299",1.5625,"uM","1.56250uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_PF-299_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:dfhr-hypo:MOCP_0066_1:r1","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:dfhr-hypo:MOCP_0066_1:r2","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:dfhr-hypo:MOCP_0066_1:r3","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:lptD_kd:MOCP_0066_1:r1","UCBPP-PA14","lptD_kd","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","lptD_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lptD-KD_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lptD-KD_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:lptD_kd:MOCP_0066_1:r2","UCBPP-PA14","lptD_kd","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","lptD_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lptD-KD_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lptD-KD_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:lptD_kd:MOCP_0066_1:r3","UCBPP-PA14","lptD_kd","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","lptD_kd","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","lptD-KD_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","lptD-KD_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.08000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","pol7080","POL-7080",0.08,"uM","0.08000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:dfhr-hypo:MOCP_0066_1:r1","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:dfhr-hypo:MOCP_0066_1:r2","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:dfhr-hypo:MOCP_0066_1:r3","UCBPP-PA14","dfhr-hypo","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_2X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_2X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:pol7080:0.32000uM:90min:PA14:MOCP_0066_1:r3","UCBPP-PA14","PA14","pol7080","POL-7080",0.32,"uM","0.32000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_POL-7080_2X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:tmp:100.00000uM:90min:dfhr-hypo:MOCP_0066_1:r1","UCBPP-PA14","dfhr-hypo","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_trimethoprim_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_trimethoprim_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:tmp:100.00000uM:90min:dfhr-hypo:MOCP_0066_1:r2","UCBPP-PA14","dfhr-hypo","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_trimethoprim_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_trimethoprim_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:tmp:100.00000uM:90min:dfhr-hypo:MOCP_0066_1:r3","UCBPP-PA14","dfhr-hypo","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r3","MOCP_0066_1","dfhr-hypo","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","dfhr-hypo_trimethoprim_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","dfhr-hypo_trimethoprim_0.5X_rep3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:tmp:100.00000uM:90min:PA14:MOCP_0066_1:r1","UCBPP-PA14","PA14","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r1","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_trimethoprim_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_trimethoprim_0.5X_rep1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOCP_0066:tmp:100.00000uM:90min:PA14:MOCP_0066_1:r2","UCBPP-PA14","PA14","tmp","Trimethoprim",100,"uM","100.00000uM",90,"min","90min","poscon","reference_set","MOCP_0066","r2","MOCP_0066_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","PA14_trimethoprim_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","PA14_trimethoprim_0.5X_rep2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
